,Date,From,To,Airline,Latitude (From),Longitude (From),Latitude (To),Longitude (To),Weekday,Mean distance (km),Mean flight time (hr),CO2 per pax (kg),#trees
10873,2021-11-27,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Saturday,501.52,1.37353228962818,54.54887712873474,2.2728698803639475
10874,2021-11-26,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Friday,501.52,1.3740824992417349,54.54887712873474,2.2728698803639475
10875,2021-11-24,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Wednesday,501.52,1.3547350427350429,54.54887712873474,2.2728698803639475
10876,2021-11-23,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Tuesday,501.52,1.339102564102564,54.54887712873474,2.2728698803639475
10877,2021-11-22,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Monday,501.52,1.358095238095238,54.54887712873474,2.2728698803639475
10878,2021-11-21,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Sunday,501.52,1.359130565583634,54.54887712873474,2.2728698803639475
10879,2021-11-20,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Saturday,501.52,1.37353228962818,54.54887712873474,2.2728698803639475
10880,2021-11-18,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Thursday,501.52,1.3457147874956095,54.54887712873474,2.2728698803639475
10881,2021-11-17,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Wednesday,501.52,1.3547350427350429,54.54887712873474,2.2728698803639475
10882,2021-11-16,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Tuesday,501.52,1.339102564102564,54.54887712873474,2.2728698803639475
10883,2021-11-15,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Monday,501.52,1.358095238095238,54.54887712873474,2.2728698803639475
10884,2021-11-14,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Sunday,501.52,1.359130565583634,54.54887712873474,2.2728698803639475
10885,2021-11-13,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Saturday,501.52,1.37353228962818,54.54887712873474,2.2728698803639475
10886,2021-11-12,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Friday,501.52,1.3740824992417349,54.54887712873474,2.2728698803639475
10887,2021-11-11,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Thursday,501.52,1.3457147874956095,54.54887712873474,2.2728698803639475
10888,2021-11-10,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Wednesday,501.52,1.3547350427350429,54.54887712873474,2.2728698803639475
10889,2021-11-09,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Tuesday,501.52,1.339102564102564,54.54887712873474,2.2728698803639475
10890,2021-11-08,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Monday,501.52,1.358095238095238,54.54887712873474,2.2728698803639475
10891,2021-11-07,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Sunday,501.52,1.359130565583634,54.54887712873474,2.2728698803639475
10892,2021-11-06,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Saturday,501.52,1.37353228962818,54.54887712873474,2.2728698803639475
10893,2021-11-05,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Friday,501.52,1.3740824992417349,54.54887712873474,2.2728698803639475
10894,2021-11-04,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Thursday,501.52,1.3457147874956095,54.54887712873474,2.2728698803639475
10895,2021-11-03,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Wednesday,501.52,1.3547350427350429,54.54887712873474,2.2728698803639475
10896,2021-11-02,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Tuesday,501.52,1.339102564102564,54.54887712873474,2.2728698803639475
10897,2021-11-01,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Monday,501.52,1.358095238095238,54.54887712873474,2.2728698803639475
10898,2021-10-28,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Thursday,501.52,1.3457147874956095,54.54887712873474,2.2728698803639475
10899,2021-10-27,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Wednesday,501.52,1.3547350427350429,54.54887712873474,2.2728698803639475
10900,2021-10-26,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Tuesday,501.52,1.339102564102564,54.54887712873474,2.2728698803639475
10901,2021-10-25,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Monday,501.52,1.358095238095238,54.54887712873474,2.2728698803639475
10902,2021-10-22,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Friday,501.52,1.3740824992417349,54.54887712873474,2.2728698803639475
10903,2021-10-21,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Thursday,501.52,1.3457147874956095,54.54887712873474,2.2728698803639475
10904,2021-10-18,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Monday,501.52,1.358095238095238,54.54887712873474,2.2728698803639475
10905,2021-10-17,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Sunday,501.52,1.359130565583634,54.54887712873474,2.2728698803639475
10906,2021-10-15,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Friday,501.52,1.3740824992417349,54.54887712873474,2.2728698803639475
10907,2021-10-13,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Wednesday,501.52,1.3547350427350429,54.54887712873474,2.2728698803639475
10908,2021-10-12,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Tuesday,501.52,1.339102564102564,54.54887712873474,2.2728698803639475
10909,2021-10-11,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Monday,501.52,1.358095238095238,54.54887712873474,2.2728698803639475
10910,2021-10-08,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Friday,501.52,1.3740824992417349,54.54887712873474,2.2728698803639475
10911,2021-10-07,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Thursday,501.52,1.3457147874956095,54.54887712873474,2.2728698803639475
10912,2021-10-06,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Wednesday,501.52,1.3547350427350429,54.54887712873474,2.2728698803639475
10913,2021-10-03,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Sunday,501.52,1.359130565583634,54.54887712873474,2.2728698803639475
10914,2021-10-01,Amsterdam (AMS),Stuttgart (STR),KLM,52.3091,4.7634,48.6876,9.2056,Friday,501.52,1.3740824992417349,54.54887712873474,2.2728698803639475
10915,2021-11-28,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Sunday,2181.75,2.840740740740741,148.76043393116626,6.198351413798594
10916,2021-11-19,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Friday,2181.75,2.9185185185185185,148.76043393116626,6.198351413798594
10917,2021-11-14,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Sunday,2181.75,2.840740740740741,148.76043393116626,6.198351413798594
10918,2021-11-12,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Friday,2181.75,2.9185185185185185,148.76043393116626,6.198351413798594
10919,2021-11-07,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Sunday,2181.75,2.840740740740741,148.76043393116626,6.198351413798594
10920,2021-11-05,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Friday,2181.75,2.9185185185185185,148.76043393116626,6.198351413798594
10921,2021-10-29,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Friday,2181.75,2.9185185185185185,148.76043393116626,6.198351413798594
10922,2021-10-26,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Tuesday,2181.75,2.7925925925925923,148.76043393116626,6.198351413798594
10923,2021-10-22,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Friday,2181.75,2.9185185185185185,148.76043393116626,6.198351413798594
10924,2021-10-17,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Sunday,2181.75,2.840740740740741,148.76043393116626,6.198351413798594
10925,2021-10-15,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Friday,2181.75,2.9185185185185185,148.76043393116626,6.198351413798594
10926,2021-10-12,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Tuesday,2181.75,2.7925925925925923,148.76043393116626,6.198351413798594
10927,2021-10-10,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Sunday,2181.75,2.840740740740741,148.76043393116626,6.198351413798594
10928,2021-10-05,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Tuesday,2181.75,2.7925925925925923,148.76043393116626,6.198351413798594
10929,2021-10-03,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Sunday,2181.75,2.840740740740741,148.76043393116626,6.198351413798594
10930,2021-10-01,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Friday,2181.75,2.9185185185185185,148.76043393116626,6.198351413798594
10931,2021-11-23,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Tuesday,2181.75,2.7925925925925923,148.76043393116626,6.198351413798594
10932,2021-11-20,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Saturday,2181.75,2.816666666666667,148.76043393116626,6.198351413798594
10933,2021-11-18,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Thursday,2181.75,2.90625,148.76043393116626,6.198351413798594
10934,2021-11-15,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Monday,2181.75,2.890740740740741,148.76043393116626,6.198351413798594
10935,2021-11-13,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Saturday,2181.75,2.816666666666667,148.76043393116626,6.198351413798594
10936,2021-11-09,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Tuesday,2181.75,2.7925925925925923,148.76043393116626,6.198351413798594
10937,2021-11-06,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Saturday,2181.75,2.816666666666667,148.76043393116626,6.198351413798594
10938,2021-11-02,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Tuesday,2181.75,2.7925925925925923,148.76043393116626,6.198351413798594
10939,2021-11-01,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Monday,2181.75,2.890740740740741,148.76043393116626,6.198351413798594
10940,2021-10-30,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Saturday,2181.75,2.816666666666667,148.76043393116626,6.198351413798594
10941,2021-10-28,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Thursday,2181.75,2.90625,148.76043393116626,6.198351413798594
10942,2021-10-23,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Saturday,2181.75,2.816666666666667,148.76043393116626,6.198351413798594
10943,2021-10-20,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Wednesday,2181.75,2.875,148.76043393116626,6.198351413798594
10944,2021-10-16,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Saturday,2181.75,2.816666666666667,148.76043393116626,6.198351413798594
10945,2021-10-02,Amsterdam (AMS),Athens (ATH),Aegean Airlines,52.3091,4.7634,37.937225,23.945238,Saturday,2181.75,2.816666666666667,148.76043393116626,6.198351413798594
10946,2021-11-12,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10947,2021-11-11,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Thursday,1239.0,1.970909090909091,80.62520349118786,3.359383478799494
10948,2021-11-05,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10949,2021-10-31,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Sunday,1239.0,2.0647186147186147,80.62520349118786,3.359383478799494
10950,2021-10-30,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Saturday,1239.0,2.16031746031746,80.62520349118786,3.359383478799494
10951,2021-10-27,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Wednesday,1239.0,2.020486111111111,80.62520349118786,3.359383478799494
10952,2021-10-21,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Thursday,1239.0,1.970909090909091,80.62520349118786,3.359383478799494
10953,2021-10-20,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Wednesday,1239.0,2.020486111111111,80.62520349118786,3.359383478799494
10954,2021-10-17,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Sunday,1239.0,2.0647186147186147,80.62520349118786,3.359383478799494
10955,2021-10-15,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10956,2021-10-13,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Wednesday,1239.0,2.020486111111111,80.62520349118786,3.359383478799494
10957,2021-10-11,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Monday,1239.0,1.9730769230769232,80.62520349118786,3.359383478799494
10958,2021-10-04,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Monday,1239.0,1.9730769230769232,80.62520349118786,3.359383478799494
10959,2021-11-14,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Sunday,1239.0,2.0647186147186147,80.62520349118786,3.359383478799494
10960,2021-10-31,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Sunday,1239.0,2.0647186147186147,80.62520349118786,3.359383478799494
10961,2021-10-29,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10962,2021-10-28,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Thursday,1239.0,1.970909090909091,80.62520349118786,3.359383478799494
10963,2021-10-26,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Tuesday,1239.0,2.132993197278912,80.62520349118786,3.359383478799494
10964,2021-10-22,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10965,2021-10-21,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Thursday,1239.0,1.970909090909091,80.62520349118786,3.359383478799494
10966,2021-10-18,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Monday,1239.0,1.9730769230769232,80.62520349118786,3.359383478799494
10967,2021-10-15,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10968,2021-10-13,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Wednesday,1239.0,2.020486111111111,80.62520349118786,3.359383478799494
10969,2021-10-12,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Tuesday,1239.0,2.132993197278912,80.62520349118786,3.359383478799494
10970,2021-10-10,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Sunday,1239.0,2.0647186147186147,80.62520349118786,3.359383478799494
10971,2021-10-08,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10972,2021-10-03,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Sunday,1239.0,2.0647186147186147,80.62520349118786,3.359383478799494
10973,2021-10-01,Amsterdam (AMS),Barcelona (BCN),Vueling Airlines,52.3091,4.7634,41.297445,2.0832941,Friday,1239.0,2.078030303030303,80.62520349118786,3.359383478799494
10974,2021-10-23,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Saturday,2238.68,2.591666666666667,161.59867942178022,6.733278309240842
10975,2021-10-05,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Tuesday,2238.68,2.494736842105263,161.59867942178022,6.733278309240842
10976,2021-11-19,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Friday,2238.68,2.523456790123457,161.59867942178022,6.733278309240842
10977,2021-10-24,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Sunday,2238.68,2.6386363636363637,161.59867942178022,6.733278309240842
10978,2021-10-04,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Monday,2238.68,2.619135802469136,161.59867942178022,6.733278309240842
10979,2021-11-26,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Friday,2238.68,2.523456790123457,161.59867942178022,6.733278309240842
10980,2021-10-30,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Saturday,2238.68,2.591666666666667,161.59867942178022,6.733278309240842
10981,2021-10-23,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Saturday,2238.68,2.591666666666667,161.59867942178022,6.733278309240842
10982,2021-10-10,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Sunday,2238.68,2.6386363636363637,161.59867942178022,6.733278309240842
10983,2021-10-09,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Saturday,2238.68,2.591666666666667,161.59867942178022,6.733278309240842
10984,2021-10-03,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Sunday,2238.68,2.6386363636363637,161.59867942178022,6.733278309240842
10985,2021-10-02,Amsterdam (AMS),Lisbon (LIS),TAP Air Portugal,52.3091,4.7634,38.7704,-9.1291,Saturday,2238.68,2.591666666666667,161.59867942178022,6.733278309240842
10986,2021-10-17,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Sunday,959.48,1.402777777777778,70.71964867955579,2.9466520283148245
10987,2021-10-15,Amsterdam (AMS),Vienna (VIE),Austrian Airlines,52.3091,4.7634,48.1158,16.5666,Friday,959.48,1.4032051282051283,70.71964867955579,2.9466520283148245
10988,2021-11-28,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,25.74942178437529,1.0728925743489703
10989,2021-11-25,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Thursday,398.27,0.7855855855855857,25.74942178437529,1.0728925743489703
10990,2021-10-31,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,25.74942178437529,1.0728925743489703
10991,2021-11-30,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,25.74942178437529,1.0728925743489703
10992,2021-11-26,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,25.74942178437529,1.0728925743489703
10993,2021-11-25,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Thursday,398.27,0.7855855855855857,25.74942178437529,1.0728925743489703
10994,2021-11-23,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,25.74942178437529,1.0728925743489703
10995,2021-11-20,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Saturday,398.27,0.7805555555555556,25.74942178437529,1.0728925743489703
10996,2021-11-19,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,25.74942178437529,1.0728925743489703
10997,2021-11-17,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Wednesday,398.27,0.775,25.74942178437529,1.0728925743489703
10998,2021-11-16,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,25.74942178437529,1.0728925743489703
10999,2021-11-13,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Saturday,398.27,0.7805555555555556,25.74942178437529,1.0728925743489703
11000,2021-11-12,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,25.74942178437529,1.0728925743489703
11001,2021-11-11,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Thursday,398.27,0.7855855855855857,25.74942178437529,1.0728925743489703
11002,2021-11-10,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Wednesday,398.27,0.775,25.74942178437529,1.0728925743489703
11003,2021-11-09,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,25.74942178437529,1.0728925743489703
11004,2021-11-07,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,25.74942178437529,1.0728925743489703
11005,2021-11-06,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Saturday,398.27,0.7805555555555556,25.74942178437529,1.0728925743489703
11006,2021-11-04,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Thursday,398.27,0.7855855855855857,25.74942178437529,1.0728925743489703
11007,2021-11-02,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,25.74942178437529,1.0728925743489703
11008,2021-11-30,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,25.74942178437529,1.0728925743489703
11009,2021-11-29,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Monday,398.27,0.7841463414634146,25.74942178437529,1.0728925743489703
11010,2021-11-28,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,25.74942178437529,1.0728925743489703
11011,2021-11-27,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Saturday,398.27,0.7805555555555556,25.74942178437529,1.0728925743489703
11012,2021-11-26,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,25.74942178437529,1.0728925743489703
11013,2021-11-24,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Wednesday,398.27,0.775,25.74942178437529,1.0728925743489703
11014,2021-11-23,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Tuesday,398.27,0.7682926829268292,25.74942178437529,1.0728925743489703
11015,2021-11-22,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Monday,398.27,0.7841463414634146,25.74942178437529,1.0728925743489703
11016,2021-11-21,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,25.74942178437529,1.0728925743489703
11017,2021-11-20,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Saturday,398.27,0.7805555555555556,25.74942178437529,1.0728925743489703
11018,2021-11-19,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,25.74942178437529,1.0728925743489703
11019,2021-11-18,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Thursday,398.27,0.7855855855855857,25.74942178437529,1.0728925743489703
11020,2021-11-17,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Wednesday,398.27,0.775,25.74942178437529,1.0728925743489703
11021,2021-11-15,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Monday,398.27,0.7841463414634146,25.74942178437529,1.0728925743489703
11022,2021-11-14,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Sunday,398.27,0.8032520325203252,25.74942178437529,1.0728925743489703
11023,2021-11-13,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Saturday,398.27,0.7805555555555556,25.74942178437529,1.0728925743489703
11024,2021-11-12,Amsterdam (AMS),Paris (CDG),Air France,52.3091,4.7634,40.009724,2.547778,Friday,398.27,0.7876068376068376,25.74942178437529,1.0728925743489703
